Datetime,PJME_MW,year,month,hour,day_num,day_of_month,week_of_year,is_weekend,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24
2005-02-19 13:00:00,0.4259770357105235,2005,2,13,5,19,7,1,0.4467291688612661,0.49769303697461287,0.3840514062993785,0.5083310574335943,0.16879232461758706
2005-02-19 14:00:00,0.401664384283156,2005,2,14,5,19,7,1,0.4259770357105235,0.48975034235752657,0.36902981144000846,0.5040270781493393,0.1663135514492566
2005-02-19 15:00:00,0.3826609080375013,2005,2,15,5,19,7,1,0.401664384283156,0.4820393974507532,0.35963341409459604,0.49874066881106993,0.16714898013243398
2005-02-19 16:00:00,0.37052565047930053,2005,2,16,5,19,7,1,0.3826609080375013,0.4776782892657747,0.3527862635626251,0.4927765471060669,0.17129686769744704
2005-02-19 17:00:00,0.3782576635415569,2005,2,17,5,19,7,1,0.37052565047930053,0.48517855261771825,0.3604761403139155,0.48634586595456286,0.17711985975357505
2005-02-19 18:00:00,0.4120299167807858,2005,2,18,5,19,7,1,0.3782576635415569,0.5204677130517222,0.39186769198356686,0.4799290930792416,0.17856773437449122
2005-02-19 19:00:00,0.4630569893605815,2005,2,19,5,19,7,1,0.4120299167807858,0.5615506162435479,0.4240809017170546,0.47342128421435936,0.16572842545194913
2005-02-19 20:00:00,0.46299378489413245,2005,2,20,5,19,7,1,0.4630569893605815,0.5516485831665437,0.41733909196249863,0.46751026683660035,0.13508741258729204
2005-02-19 21:00:00,0.4530496155061624,2005,2,21,5,19,7,1,0.46299378489413245,0.5349626040240176,0.4043400400294954,0.46218971900224537,0.10458596960975788
2005-02-19 22:00:00,0.4339197303276098,2005,2,22,5,19,7,1,0.4530496155061624,0.5072158432529231,0.3842199515432424,0.4572737755659403,0.07642368469775118
2005-02-19 23:00:00,0.40349731381017595,2005,2,23,5,19,7,1,0.4339197303276098,0.46404719266828187,0.35373433055935954,0.4528749671258926,0.055831366869340426
2005-02-20 00:00:00,0.3673443590013694,2005,2,0,6,20,7,1,0.40349731381017595,0.41725481934056674,0.31821342041504264,0.4492411138759079,0.04901605646954557
2005-02-20 01:00:00,0.3342041504266301,2005,2,1,6,20,7,1,0.3673443590013694,0.38329295270199093,0.2832824186242494,0.4462457769415952,0.05428420573816378
2005-02-20 02:00:00,0.3135784262087854,2005,2,2,6,20,7,1,0.3342041504266301,0.366480564626567,0.26394185189086694,0.4432997511682951,0.0674401660590801
2005-02-20 03:00:00,0.30416096070789,2005,2,3,6,20,7,1,0.3135784262087854,0.35733698514695034,0.25543031707574004,0.4401248710323479,0.08491644332240861
2005-02-20 04:00:00,0.2993363531022859,2005,2,4,6,20,7,1,0.30416096070789,0.3588538923417255,0.25444011376803954,0.43693355384273025,0.10283292104540093
2005-02-20 05:00:00,0.3026229853576319,2005,2,5,6,20,7,1,0.2993363531022859,0.36435268092278517,0.2589065627304329,0.43336165564119666,0.12123555748918138
2005-02-20 06:00:00,0.3168650584641315,2005,2,6,6,20,7,1,0.3026229853576319,0.3822395449278415,0.27382281681238807,0.4296569966215532,0.13739071742075618
2005-02-20 07:00:00,0.3367533972400716,2005,2,7,6,20,7,1,0.3168650584641315,0.41167175813757506,0.2956494258927631,0.425733598349214,0.1490666813164929
2005-02-20 08:00:00,0.3519856736542716,2005,2,8,6,20,7,1,0.3367533972400716,0.43387759401664383,0.3129042452333298,0.4212374319758855,0.15454772911585732
2005-02-20 09:00:00,0.369661856104498,2005,2,9,6,20,7,1,0.3519856736542716,0.455535657853155,0.33243442536605916,0.4163227529283241,0.15401016493155792
2005-02-20 10:00:00,0.3761719161487411,2005,2,10,6,20,7,1,0.369661856104498,0.4661540082165806,0.3460023174971031,0.4111691044081649,0.1461770628427985
2005-02-20 11:00:00,0.37197935320762665,2005,2,11,6,20,7,1,0.3761719161487411,0.4627198988728537,0.34627620351838195,0.40576890008294386,0.1334956398709344
2005-02-20 12:00:00,0.3638259770357105,2005,2,12,6,20,7,1,0.37197935320762665,0.4467291688612661,0.3418097545559886,0.40032317776294224,0.12008654484330575
2005-02-20 13:00:00,0.35560939639734535,2005,2,13,6,20,7,1,0.3638259770357105,0.4259770357105235,0.33030654166227746,0.3953478080556735,0.1101806392562159
2005-02-20 14:00:00,0.3498156536395238,2005,2,14,6,20,7,1,0.35560939639734535,0.401664384283156,0.3172442852628252,0.3911247496510286,0.10491935746167383
2005-02-20 15:00:00,0.34244179922047824,2005,2,15,6,20,7,1,0.3498156536395238,0.3826609080375013,0.30675234383229744,0.3880130889522768,0.10381133390847702
2005-02-20 16:00:00,0.34258927630885916,2005,2,16,6,20,7,1,0.34244179922047824,0.37052565047930053,0.3084167281154535,0.38559937084016094,0.10492325558742605
2005-02-20 17:00:00,0.3619509111977246,2005,2,17,6,20,7,1,0.34258927630885916,0.3782576635415569,0.33237122089961024,0.38392279136574203,0.10624460292271981
2005-02-20 18:00:00,0.40250711050247545,2005,2,18,6,20,7,1,0.3619509111977246,0.4120299167807858,0.38573685873801744,0.38294415447795904,0.10599553829604327
2005-02-20 19:00:00,0.4375223849152007,2005,2,19,6,20,7,1,0.40250711050247545,0.4630569893605815,0.4262930580427683,0.3823726507657137,0.10429309699553735
2005-02-20 20:00:00,0.4362793637417044,2005,2,20,6,20,7,1,0.4375223849152007,0.46299378489413245,0.4291372590329716,0.3808402116081001,0.09465734633142545
2005-02-20 21:00:00,0.4254503318234488,2005,2,21,6,20,7,1,0.4362793637417044,0.4530496155061624,0.41872959022437584,0.37923696668082774,0.08406722304582942
2005-02-20 22:00:00,0.40111661224059836,2005,2,22,6,20,7,1,0.4254503318234488,0.4339197303276098,0.39136205625197507,0.3775806174263113,0.07383608871616076
2005-02-20 23:00:00,0.3698936058148109,2005,2,23,6,20,7,1,0.40111661224059836,0.40349731381017595,0.35070051616980935,0.3756119641520502,0.0645177919980586
2005-02-21 00:00:00,0.33464658169177286,2005,2,0,0,21,8,0,0.3698936058148109,0.3673443590013694,0.30534077741493726,0.3735952641055208,0.059857599004693646
2005-02-21 01:00:00,0.30266512166859794,2005,2,1,0,21,8,0,0.33464658169177286,0.3342041504266301,0.2725797956388918,0.3716329327749791,0.0612609497587554
2005-02-21 02:00:00,0.2860844833034868,2005,2,2,0,21,8,0,0.30266512166859794,0.3135784262087854,0.2562098388286106,0.3697401428253524,0.06772813253901913
2005-02-21 03:00:00,0.27915306014958385,2005,2,3,0,21,8,0,0.2860844833034868,0.30416096070789,0.2513009586010745,0.3680901155145555,0.07557708492614076
2005-02-21 04:00:00,0.27980617296955645,2005,2,4,0,21,8,0,0.27915306014958385,0.2993363531022859,0.25412409143579473,0.36658928607553953,0.08331613687902234
2005-02-21 05:00:00,0.28962393342462867,2005,2,5,0,21,8,0,0.27980617296955645,0.3026229853576319,0.2698620035815864,0.3654171977099391,0.08927898542014231
2005-02-21 06:00:00,0.3194564415885389,2005,2,6,0,21,8,0,0.28962393342462867,0.3168650584641315,0.3192457600337091,0.36463706985494926,0.09273202720246598
2005-02-21 07:00:00,0.36397345412409143,2005,2,7,0,21,8,0,0.3194564415885389,0.3367533972400716,0.4087643526809228,0.3647925896704497,0.09231214072698113
2005-02-21 08:00:00,0.3945222795744232,2005,2,8,0,21,8,0,0.36397345412409143,0.3519856736542716,0.45726324660275985,0.36642617992757576,0.09183436350157226
2005-02-21 09:00:00,0.42418624249446957,2005,2,9,0,21,8,0,0.3945222795744232,0.369661856104498,0.4668913936584852,0.36897898080152125,0.09524653916205461
2005-02-21 10:00:00,0.4454229432213209,2005,2,10,0,21,8,0,0.42418624249446957,0.3761719161487411,0.4745180659433267,0.37225121887074897,0.10472937393554804
2005-02-21 11:00:00,0.45422943221320966,2005,2,11,0,21,8,0,0.4454229432213209,0.37197935320762665,0.4807331718108079,0.37640726467196695,0.1194770770808111
2005-02-21 12:00:00,0.45054250500368687,2005,2,12,0,21,8,0,0.45422943221320966,0.3638259770357105,0.4812809438533656,0.3813434383281745,0.13568222466794458
2005-02-21 13:00:00,0.4376909301590646,2005,2,13,0,21,8,0,0.45054250500368687,0.35560939639734535,0.4752343832297482,0.38654766239809013,0.14878958617026636
2005-02-21 14:00:00,0.4261245127989044,2005,2,14,0,21,8,0,0.4376909301590646,0.3498156536395238,0.4744337933213947,0.3914737209443466,0.15657296985591054
2005-02-21 15:00:00,0.4143263457284314,2005,2,15,0,21,8,0,0.4261245127989044,0.34244179922047824,0.4657537132624039,0.39605333697477285,0.16042379241721352
2005-02-21 16:00:00,0.4104287369640788,2005,2,16,0,21,8,0,0.4143263457284314,0.34258927630885916,0.46488991888760134,0.4003674313689789,0.16081810642964997
2005-02-21 17:00:00,0.4237648793848099,2005,2,17,0,21,8,0,0.4104287369640788,0.3619509111977246,0.477277994311598,0.4044387631243551,0.16004673819665835
2005-02-21 18:00:00,0.465500895396608,2005,2,18,0,21,8,0,0.4237648793848099,0.40250711050247545,0.5055303908142842,0.4081484796989743,0.1623099566940995
2005-02-21 19:00:00,0.4913725903297166,2005,2,19,0,21,8,0,0.465500895396608,0.4375223849152007,0.5080375013167597,0.4119290020432521,0.17291757376352182
2005-02-21 20:00:00,0.4827557147371747,2005,2,20,0,21,8,0,0.4913725903297166,0.4362793637417044,0.48787527651954066,0.41516077967267495,0.18662130176915534
2005-02-21 21:00:00,0.46244601285157483,2005,2,21,0,21,8,0,0.4827557147371747,0.4254503318234488,0.4626988307173706,0.41795002124173075,0.19697381934656885
2005-02-21 22:00:00,0.4250711050247551,2005,2,22,0,21,8,0,0.46244601285157483,0.40111661224059836,0.41845570420309697,0.4201702878760293,0.203023604124795
2005-02-21 23:00:00,0.37353839671336775,2005,2,23,0,21,8,0,0.4250711050247551,0.3698936058148109,0.35813757505530386,0.42160789787785,0.20453353935231303
2005-02-22 00:00:00,0.31838196565890653,2005,2,0,1,22,8,0,0.37353839671336775,0.33464658169177286,0.30070578320868,0.42182663713054536,0.204294083719791
2005-02-22 01:00:00,0.2843358263983988,2005,2,1,1,22,8,0,0.31838196565890653,0.30266512166859794,0.25861160855367116,0.42085052902025033,0.20758852805263875
2005-02-22 02:00:00,0.26760771094490676,2005,2,2,1,22,8,0,0.2843358263983988,0.2860844833034868,0.23849152006741814,0.4197505108130525,0.21303768459931635
2005-02-22 03:00:00,0.26059201516907193,2005,2,3,1,22,8,0,0.26760771094490676,0.27915306014958385,0.22915832718845464,0.41864164188464736,0.21930868264077083
2005-02-22 04:00:00,0.25943326661750765,2005,2,4,1,22,8,0,0.26059201516907193,0.27980617296955645,0.22909512272200572,0.4175277154012663,0.22583043397862299
2005-02-22 05:00:00,0.2755293374065101,2005,2,5,1,22,8,0,0.25943326661750765,0.28962393342462867,0.24272621931949856,0.41630505148590957,0.23282341968918727
2005-02-22 06:00:00,0.3228062783103339,2005,2,6,1,22,8,0,0.2755293374065101,0.3194564415885389,0.2918150215948594,0.4154591754162368,0.23704587985801437
2005-02-22 07:00:00,0.4041925629411145,2005,2,7,1,22,8,0,0.3228062783103339,0.36397345412409143,0.37535025808490463,0.4156602132265178,0.23641076369443678
2005-02-22 08:00:00,0.4416728115453492,2005,2,8,1,22,8,0,0.4041925629411145,0.3945222795744232,0.4139471189297377,0.4180739313386336,0.2357684826575789
2005-02-22 09:00:00,0.4459496471083957,2005,2,9,1,22,8,0,0.4416728115453492,0.42418624249446957,0.4162856841883493,0.42090363334749437,0.23925808401438395
2005-02-22 10:00:00,0.4452122616664911,2005,2,10,1,22,8,0,0.4459496471083957,0.4454229432213209,0.4141999367955336,0.42220974691994895,0.2417925484863859
2005-02-22 11:00:00,0.44137785736858737,2005,2,11,1,22,8,0,0.4452122616664911,0.45422943221320966,0.41044980511956175,0.4221971030325099,0.24176239346066383
2005-02-22 12:00:00,0.4314547561361003,2005,2,12,1,22,8,0,0.44137785736858737,0.45054250500368687,0.40105340777414933,0.42142582589872746,0.23981996605607
2005-02-22 13:00:00,0.42214263141261976,2005,2,13,1,22,8,0,0.4314547561361003,0.4376909301590646,0.38645317602443907,0.4202802896967489,0.2372439363214561
2005-02-22 14:00:00,0.4095017381228273,2005,2,14,1,22,8,0,0.42214263141261976,0.4261245127989044,0.3771621194564415,0.4193471708037467,0.23558484387395426
2005-02-22 15:00:00,0.398293479405878,2005,2,15,1,22,8,0,0.4095017381228273,0.4143263457284314,0.364752975876962,0.41834956808480517,0.23433861271074183
2005-02-22 16:00:00,0.3929000316022332,2005,2,16,1,22,8,0,0.398293479405878,0.4104287369640788,0.3597387548720109,0.4173873682506929,0.23362269709881198
2005-02-22 17:00:00,0.40113768039608133,2005,2,17,1,22,8,0,0.3929000316022332,0.4237648793848099,0.36380490888022754,0.41633539681576337,0.23303399956657497
2005-02-22 18:00:00,0.43592120509849364,2005,2,18,1,22,8,0,0.40113768039608133,0.465500895396608,0.4007373854419045,0.4149774433048087,0.23152684931627374
2005-02-22 19:00:00,0.48722216369956806,2005,2,19,1,22,8,0,0.43592120509849364,0.4913725903297166,0.4462656694406405,0.41320224150836515,0.22621009068445927
2005-02-22 20:00:00,0.48429369008743284,2005,2,20,1,22,8,0,0.48722216369956806,0.4827557147371747,0.4398609501738122,0.4129531569258157,0.22498679958231718
2005-02-22 21:00:00,0.46333087538186024,2005,2,21,1,22,8,0,0.48429369008743284,0.46244601285157483,0.4247129463815442,0.4130454573041208,0.225415197583503
2005-02-22 22:00:00,0.42970609923101233,2005,2,22,1,22,8,0,0.46333087538186024,0.4250711050247551,0.39300537237964817,0.4130985616313648,0.22560863122910987
2005-02-22 23:00:00,0.37353839671336775,2005,2,23,1,22,8,0,0.42970609923101233,0.37353839671336775,0.336100284420099,0.41337672715502416,0.22614489635636933
2005-02-23 00:00:00,0.31802380701569577,2005,2,0,2,23,8,0,0.37353839671336775,0.31838196565890653,0.2827346465816918,0.41337672715502416,0.22614489635636933
2005-02-23 01:00:00,0.28079637627725695,2005,2,1,2,23,8,0,0.31802380701569577,0.2843358263983988,0.24599178341936168,0.41335523254637774,0.22621623712507058
2005-02-23 02:00:00,0.26427894237859473,2005,2,2,2,23,8,0,0.28079637627725695,0.26760771094490676,0.23002212156325708,0.4131428152374016,0.22728210172945942
2005-02-23 03:00:00,0.255367112609291,2005,2,3,2,23,8,0,0.26427894237859473,0.26059201516907193,0.21971979353207627,0.4129430418158644,0.22843874391634325
2005-02-23 04:00:00,0.25878015379753505,2005,2,4,2,23,8,0,0.255367112609291,0.25943326661750765,0.22167913199199407,0.4126294734073759,0.23036269807086487
2005-02-23 05:00:00,0.27555040556199306,2005,2,5,2,23,8,0,0.25878015379753505,0.2755293374065101,0.23866006531128203,0.4125902773563147,0.23060015710599943
2005-02-23 06:00:00,0.32451279890445595,2005,2,6,2,23,8,0,0.27555040556199306,0.3228062783103339,0.28637943748024863,0.41259154174505874,0.23059348563664409
2005-02-23 07:00:00,0.40800589908353524,2005,2,7,2,23,8,0,0.32451279890445595,0.4041925629411145,0.36829242599810386,0.41269395723331515,0.23028648555001932
2005-02-23 08:00:00,0.43983988201832924,2005,2,8,2,23,8,0,0.40800589908353524,0.4416728115453492,0.4093331928789634,0.412922811595962,0.23049429658695827
2005-02-23 09:00:00,0.4366796586958811,2005,2,9,2,23,8,0,0.43983988201832924,0.4459496471083957,0.4095228062783103,0.41281280977524215,0.23021371292167178
2005-02-23 10:00:00,0.4311808701148214,2005,2,10,2,23,8,0,0.4366796586958811,0.4452122616664911,0.4011798167070473,0.4122564787279236,0.22877041550367597
2005-02-23 11:00:00,0.4326135046876646,2005,2,11,2,23,8,0,0.4311808701148214,0.44137785736858737,0.3954914147266406,0.41141439582448247,0.22668109716005932
2005-02-23 12:00:00,0.4247972190034762,2005,2,12,2,23,8,0,0.4326135046876646,0.4314547561361003,0.39030864847782576,0.4108884101070178,0.22538827462535457
2005-02-23 13:00:00,0.41660170652059414,2005,2,13,2,23,8,0,0.4247972190034762,0.42214263141261976,0.3862635626250922,0.4104888632639435,0.22456783448258152
2005-02-23 14:00:00,0.4085958074370588,2005,2,14,2,23,8,0,0.41660170652059414,0.4095017381228273,0.389971557990098,0.41015632902429644,0.22402008182423158
2005-02-23 15:00:00,0.39745075318655854,2005,2,15,2,23,8,0,0.4085958074370588,0.398293479405878,0.3935320762667228,0.41010196030830837,0.2239572023199737
2005-02-23 16:00:00,0.39540714210470873,2005,2,16,2,23,8,0,0.39745075318655854,0.3929000316022332,0.40202254292636674,0.4100513847585523,0.2239259155566938
2005-02-23 17:00:00,0.40642578742231117,2005,2,17,2,23,8,0,0.39540714210470873,0.40113768039608133,0.4086800800589908,0.41020184701907714,0.2239917146022061
2005-02-23 18:00:00,0.44573896555356574,2005,2,18,2,23,8,0,0.40642578742231117,0.43592120509849364,0.43924997366480567,0.4105192085937973,0.22427545262865903
2005-02-23 19:00:00,0.4948699041398925,2005,2,19,2,23,8,0,0.44573896555356574,0.48722216369956806,0.4813652164752975,0.4111084137484574,0.22584302295003492
2005-02-23 20:00:00,0.49493310860634143,2005,2,20,2,23,8,0,0.4948699041398925,0.48429369008743284,0.4750869061413673,0.41156738686249517,0.22815337087655088
2005-02-23 21:00:00,0.4837459180448751,2005,2,21,2,23,8,0,0.49493310860634143,0.46333087538186024,0.45939113030654166,0.4122059031781674,0.23128842610362801
2005-02-23 22:00:00,0.45458759085642053,2005,2,22,2,23,8,0,0.4837459180448751,0.42970609923101233,0.4247340145370273,0.413431095871012,0.23627457409531996
2005-02-23 23:00:00,0.4037711998314547,2005,2,23,2,23,8,0,0.45458759085642053,0.37353839671336775,0.3721689666069735,0.41492433897756464,0.2400370722995531
2005-02-24 00:00:00,0.3523859686084483,2005,2,0,3,24,8,0,0.4037711998314547,0.31802380701569577,0.31966712314336876,0.4167387368250691,0.24000309272182455
2005-02-24 01:00:00,0.3139997893184452,2005,2,1,3,24,8,0,0.3523859686084483,0.28079637627725695,0.28431475824291585,0.41880095486637947,0.23470303062869682
2005-02-24 02:00:00,0.29626040240176976,2005,2,2,3,24,8,0,0.3139997893184452,0.26427894237859473,0.268892868429369,0.4207936315267745,0.22577269124099572
2005-02-24 03:00:00,0.28774886758664275,2005,2,3,3,24,8,0,0.29626040240176976,0.255367112609291,0.2630569893605814,0.42271297364002336,0.21520440172534908
2005-02-24 04:00:00,0.28989781944590753,2005,2,4,3,24,8,0,0.28774886758664275,0.25878015379753505,0.26467923733277154,0.42465633913940637,0.20316796861595546
2005-02-24 05:00:00,0.30683661645422944,2005,2,5,3,24,8,0,0.28989781944590753,0.27555040556199306,0.28212367007268513,0.4265238413141551,0.19132739989779982
2005-02-24 06:00:00,0.35600969135152216,2005,2,6,3,24,8,0,0.30683661645422944,0.32451279890445595,0.3341409459601812,0.42840145859885503,0.18058108154708205
2005-02-24 07:00:00,0.43804908880227533,2005,2,7,3,24,8,0,0.35600969135152216,0.40800589908353524,0.4219530180132729,0.4302917197709938,0.1744792388636561
2005-02-24 08:00:00,0.4785842199515432,2005,2,8,3,24,8,0,0.43804908880227533,0.43983988201832924,0.4618350363425682,0.43209473811980315,0.1768243893232249
2005-02-24 09:00:00,0.4895607289581797,2005,2,9,3,24,8,0,0.4785842199515432,0.4366796586958811,0.4647635099547034,0.4344199490198456,0.18424236305799666
2005-02-24 10:00:00,0.49411145054250494,2005,2,10,3,24,8,0,0.4895607289581797,0.4311808701148214,0.4647003054882545,0.4375935647670489,0.19443101226214302
2005-02-24 11:00:00,0.5003054882545033,2005,2,11,3,24,8,0,0.49411145054250494,0.4326135046876646,0.4645317602443906,0.4413702939450951,0.20560464635446027
2005-02-24 12:00:00,0.5012746234067207,2005,2,12,3,24,8,0,0.5003054882545033,0.4247972190034762,0.4573053829137259,0.44543277497926403,0.21744607368915095
2005-02-24 13:00:00,0.5048140735278626,2005,2,13,3,24,8,0,0.5012746234067207,0.41660170652059414,0.44590751079742963,0.45002250611964156,0.2289599936517104
2005-02-24 14:00:00,0.5057200042136311,2005,2,14,3,24,8,0,0.5048140735278626,0.4085958074370588,0.43598440956494255,0.4553165017903743,0.24039815695807523
2005-02-24 15:00:00,0.5019488043821763,2005,2,15,3,24,8,0,0.5057200042136311,0.39745075318655854,0.4262087854208364,0.4611453338997794,0.25066436641234324
2005-02-24 16:00:00,0.5029811440008427,2005,2,16,3,24,8,0,0.5019488043821763,0.39540714210470873,0.42511324133572104,0.4674167020695513,0.2582025541509704
2005-02-24 17:00:00,0.5158748551564311,2005,2,17,3,24,8,0,0.5029811440008427,0.40642578742231117,0.4374381122932687,0.47387267099593366,0.264437243923458
2005-02-24 18:00:00,0.5515853787000947,2005,2,18,3,24,8,0,0.5158748551564311,0.44573896555356574,0.4775097440219108,0.4804411705205235,0.2727636017221715
2005-02-24 19:00:00,0.581607500263352,2005,2,19,3,24,8,0,0.5515853787000947,0.4948699041398925,0.5206783946065522,0.4867934595699056,0.28931601705628773
2005-02-24 20:00:00,0.571305172232171,2005,2,20,3,24,8,0,0.581607500263352,0.49493310860634143,0.521120825871695,0.49199894802856503,0.30968872096696987
2005-02-24 21:00:00,0.5487833140208574,2005,2,21,3,24,8,0,0.571305172232171,0.4837459180448751,0.5018645317602444,0.4965823572252229,0.3254154706781507
2005-02-24 22:00:00,0.5084588644264194,2005,2,22,3,24,8,0,0.5487833140208574,0.45458759085642053,0.4681344148319815,0.5004855252776595,0.3355579486591562
2005-02-24 23:00:00,0.45441904561255664,2005,2,23,3,24,8,0,0.5084588644264194,0.4037711998314547,0.415084799325819,0.5037185672958265,0.3394203980142194
2005-02-25 00:00:00,0.39521752870536186,2005,2,0,4,25,8,0,0.45441904561255664,0.3523859686084483,0.36675445064784573,0.5067581578361756,0.33696675605317095
2005-02-25 01:00:00,0.36192984304224163,2005,2,1,4,25,8,0,0.39521752870536186,0.3139997893184452,0.33138101759190985,0.5093286601525359,0.3294225569974395
2005-02-25 02:00:00,0.344422205835879,2005,2,2,4,25,8,0,0.36192984304224163,0.29626040240176976,0.3162962182660908,0.512205144544921,0.3166867284810989
2005-02-25 03:00:00,0.33614242073106493,2005,2,3,4,25,8,0,0.344422205835879,0.28774886758664275,0.31311492678815966,0.5150955372134894,0.301268590429678
2005-02-25 04:00:00,0.3380596228800168,2005,2,4,4,25,8,0,0.33614242073106493,0.28989781944590753,0.31509533340356055,0.5179998381582408,0.283957591209251
2005-02-25 05:00:00,0.3535025808490466,2005,2,5,4,25,8,0,0.3380596228800168,0.30683661645422944,0.3338670599389023,0.5208902308268092,0.2659901738375978
2005-02-25 06:00:00,0.3963341409459602,2005,2,6,4,25,8,0,0.3535025808490466,0.35600969135152216,0.38377752027809964,0.5236908518945601,0.24957515117225512
2005-02-25 07:00:00,0.45711576951437904,2005,2,7,4,25,8,0,0.3963341409459602,0.43804908880227533,0.46250921731802375,0.5261108919503955,0.239783661650757
2005-02-25 08:00:00,0.49019277362266933,2005,2,8,4,25,8,0,0.45711576951437904,0.4785842199515432,0.4987253765932792,0.5272551637636301,0.23880638545702906
2005-02-25 09:00:00,0.504224165174339,2005,2,9,4,25,8,0,0.49019277362266933,0.4895607289581797,0.5095754766670177,0.527951841961522,0.23937872750221392
2005-02-25 10:00:00,0.49345833772253234,2005,2,10,4,25,8,0,0.504224165174339,0.49411145054250494,0.5111766564837248,0.5288318565272804,0.2405864203290828
2005-02-25 11:00:00,0.4842304856209838,2005,2,11,4,25,8,0,0.49345833772253234,0.5003054882545033,0.5135573580533024,0.5287926604762193,0.2405388632019694
2005-02-25 12:00:00,0.47331718108079635,2005,2,12,4,25,8,0,0.4842304856209838,0.5012746234067207,0.5070262298535763,0.5278279318646194,0.23941863253861537
2005-02-25 13:00:00,0.4587169493310861,2005,2,13,4,25,8,0,0.47331718108079635,0.5048140735278626,0.49769303697461287,0.5261500880014564,0.23777882965543687
2005-02-25 14:00:00,0.4498051195617824,2005,2,14,4,25,8,0,0.4587169493310861,0.5057200042136311,0.48975034235752657,0.523383605429791,0.23557562966967152
2005-02-25 15:00:00,0.43941851890866956,2005,2,15,4,25,8,0,0.4498051195617824,0.5019488043821763,0.4820393974507532,0.5200279177034653,0.2331822769242258
2005-02-25 16:00:00,0.4312019382703044,2005,2,16,4,25,8,0,0.43941851890866956,0.5029811440008427,0.4776782892657747,0.5162752119115533,0.23130710066087126
2005-02-25 17:00:00,0.4327399136205625,2005,2,17,4,25,8,0,0.4312019382703044,0.5158748551564311,0.48517855261771825,0.5119674394610668,0.22930545565546454
2005-02-25 18:00:00,0.4598546297271674,2005,2,18,4,25,8,0,0.4327399136205625,0.5515853787000947,0.5204677130517222,0.5069781614776151,0.22446908064192225
2005-02-25 19:00:00,0.5102496576424733,2005,2,19,4,25,8,0,0.4598546297271674,0.581607500263352,0.5615506162435479,0.5014730128866501,0.2094760906173043
2005-02-25 20:00:00,0.5066259348993996,2005,2,20,4,25,8,0,0.5102496576424733,0.571305172232171,0.5516485831665437,0.4971905282110417,0.1874552901459904
2005-02-25 21:00:00,0.4927420204361108,2005,2,21,4,25,8,0,0.5066259348993996,0.5487833140208574,0.5349626040240176,0.49330885476725117,0.16702706968030265
2005-02-25 22:00:00,0.4663225534604445,2005,2,22,4,25,8,0,0.4927420204361108,0.5084588644264194,0.5072158432529231,0.4899455807084624,0.15134957382357597
2005-02-25 23:00:00,0.4282523965026862,2005,2,23,4,25,8,0,0.4663225534604445,0.45441904561255664,0.46404719266828187,0.48741680322065084,0.14394043166245438
2005-02-26 00:00:00,0.38582113135994944,2005,2,0,5,26,8,1,0.4282523965026862,0.39521752870536186,0.41725481934056674,0.48584643240072,0.14363557779478184
2005-02-26 01:00:00,0.3526809227852101,2005,2,1,5,26,8,1,0.38582113135994944,0.36192984304224163,0.38329295270199093,0.4852825150209382,0.14527876565161482
2005-02-26 02:00:00,0.3356999894659223,2005,2,2,5,26,8,1,0.3526809227852101,0.344422205835879,0.366480564626567,0.4847274483623637,0.14800551733355652
2005-02-26 03:00:00,0.329463815442958,2005,2,3,5,26,8,1,0.3356999894659223,0.33614242073106493,0.35733698514695034,0.4842039914223867,0.15108888738252504
2005-02-26 04:00:00,0.32908458864426415,2005,2,4,5,26,8,1,0.329463815442958,0.3380596228800168,0.3588538923417255,0.48380318019056856,0.1535946402973478
2005-02-26 05:00:00,0.33334035605182766,2005,2,5,5,26,8,1,0.32908458864426415,0.3535025808490466,0.36435268092278517,0.48326455058566464,0.15689303571966187
2005-02-26 06:00:00,0.35314442220583586,2005,2,6,5,26,8,1,0.33334035605182766,0.3963341409459602,0.3822395449278415,0.48205453055774694,0.1634357865242467
2005-02-26 07:00:00,0.3805962288001685,2005,2,7,5,26,8,1,0.35314442220583586,0.45711576951437904,0.41167175813757506,0.4794625336327406,0.17225133974881032
2005-02-26 08:00:00,0.4030548825450332,2005,2,8,5,26,8,1,0.3805962288001685,0.49019277362266933,0.43387759401664383,0.4748702737148752,0.17554777170431016
2005-02-26 09:00:00,0.42511324133572104,2005,2,9,5,26,8,1,0.4030548825450332,0.504224165174339,0.455535657853155,0.4696407618700814,0.1701306673357821
2005-02-26 10:00:00,0.42705151164015587,2005,2,10,5,26,8,1,0.42511324133572104,0.49345833772253234,0.4661540082165806,0.4648929821367157,0.15916847826909045
2005-02-26 11:00:00,0.4140313915516697,2005,2,11,5,26,8,1,0.42705151164015587,0.4842304856209838,0.4627198988728537,0.4609076288159252,0.14997587756723937
2005-02-26 12:00:00,0.400021068155483,2005,2,12,5,26,8,1,0.4140313915516697,0.47331718108079635,0.4467291688612661,0.4566946855212316,0.1421150746404847
2005-02-26 13:00:00,0.3832086800800589,2005,2,13,5,26,8,1,0.400021068155483,0.4587169493310861,0.4259770357105235,0.4522958770811837,0.1363382179381816
2005-02-26 14:00:00,0.36772358580006315,2005,2,14,5,26,8,1,0.3832086800800589,0.4498051195617824,0.401664384283156,0.4477643078230259,0.133964471889683
